

New Mexico (MST) SCAN Site Jornada Exp Range - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Tue Dec 21 09:49:51 GMT-08:00 2021. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-2:-2 (pct)  (loam),SMS.I-2:-4 (pct)  (loam),SMS.I-2:-8 (pct)  (loam),SMS.I-2:-20 (pct)  (loam),SMS.I-2:-40 (pct)  (loam),SMS.I-3:-2 (pct)  (loam),SMS.I-3:-4 (pct)  (loam),SMS.I-3:-8 (pct)  (loam),SMS.I-3:-20 (pct)  (loam),SMS.I-3:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-2:-2 (degC) ,STO.I-2:-4 (degC) ,STO.I-2:-8 (degC) ,STO.I-2:-20 (degC) ,STO.I-2:-40 (degC) ,STO.I-3:-2 (degC) ,STO.I-3:-4 (degC) ,STO.I-3:-8 (degC) ,STO.I-3:-20 (degC) ,STO.I-3:-40 (degC) ,STO.I-4:-2 (degC) ,STO.I-4:-4 (degC) ,STO.I-4:-8 (degC) ,STO.I-4:-20 (degC) ,STO.I-4:-40 (degC) ,STO.I-5:-2 (degC) ,STO.I-5:-4 (degC) ,STO.I-5:-8 (degC) ,STO.I-5:-20 (degC) ,STO.I-5:-40 (degC) ,STO.I-6:-2 (degC) ,STO.I-6:-4 (degC) ,STO.I-6:-8 (degC) ,STO.I-6:-20 (degC) ,STO.I-6:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-2:-2 (gram) ,SAL.I-2:-4 (gram) ,SAL.I-2:-8 (gram) ,SAL.I-2:-20 (gram) ,SAL.I-2:-40 (gram) ,SAL.I-3:-2 (gram) ,SAL.I-3:-4 (gram) ,SAL.I-3:-8 (gram) ,SAL.I-3:-20 (gram) ,SAL.I-3:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-2:-2 (unit) ,RDC.I-2:-4 (unit) ,RDC.I-2:-8 (unit) ,RDC.I-2:-20 (unit) ,RDC.I-2:-40 (unit) ,RDC.I-3:-2 (unit) ,RDC.I-3:-4 (unit) ,RDC.I-3:-8 (unit) ,RDC.I-3:-20 (unit) ,RDC.I-3:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2168,2021-09-27,,    5.16,-99.9,    14.6,    27.8,    10.8,    17.9,   0.950,    13.7,    14.6,     3.8,-99.9,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.2,    18.9,    24.7,    26.9,    27.2,    18.0,    18.7,    24.8,    27.2,    27.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -2.6,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    8.38,    8.89,    3.96,   -0.83,    4.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     111,     3.7,      94,      49,  449.50,
2168,2021-09-28,,    5.17,-99.9,    16.8,    25.4,    12.8,    18.6,   0.010,     9.8,    13.2,     3.4,-99.9,     6.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    18.0,    19.3,    22.8,    25.9,    26.9,    18.4,    19.1,    22.9,    26.2,    27.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -2.2,     0.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.46,    8.16,    3.81,   -0.98,    4.94,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     168,     5.6,      78,      49,  443.40,
2168,2021-09-29,,    5.17,-99.9,    14.8,    25.0,    14.6,    18.9,   0.000,     9.3,    11.9,     3.8,-99.9,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.2,    19.3,    22.8,    24.9,    26.7,    17.7,    19.1,    22.8,    25.2,    26.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.7,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    6.22,    7.46,    3.95,   -1.26,    4.77,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.72,    3.94,     187,     8.2,      78,      49,  366.80,
2168,2021-09-30,,    5.17,-99.9,    17.9,    27.6,    12.8,    19.5,   0.000,     7.6,    11.0,     4.3,-99.9,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    19.9,    21.3,    24.2,    24.2,    26.4,    20.3,    21.1,    24.1,    24.8,    26.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.5,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.49,    7.05,    4.15,   -1.39,    4.77,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.72,    3.94,     169,     4.8,      65,      49,  473.60,
2168,2021-09-30,23:59,    5.27,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2168,2021-10-01,,    0.00,-99.9,    13.4,    23.6,    13.0,    17.3,   0.100,     8.1,     9.2,     3.8,-99.9,     6.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    15.0,    16.8,    21.1,    24.2,    25.9,    15.6,    16.6,    21.0,    24.7,    26.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.8,     0.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.70,    6.19,    3.98,   -1.21,    4.87,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.70,    3.94,     134,     5.2,      88,      49,  343.60,
2168,2021-10-02,,    0.03,-99.9,    11.2,    24.0,    10.2,    16.2,   0.030,     7.1,     9.0,     3.9,-99.9,     5.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.2,    18.8,    22.4,    23.5,    25.6,    16.7,    18.4,    22.2,    23.8,    25.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.4,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    5.26,    6.09,    3.99,   -1.51,    4.54,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     213,     3.5,      89,      49,  474.80,
2168,2021-10-03,,    0.03,-99.9,    15.3,    25.6,     7.1,    16.2,   0.000,     5.5,     8.2,     4.7,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    18.2,    19.9,    23.7,    23.3,    25.4,    18.6,    19.7,    23.6,    23.6,    25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.4,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.60,    5.72,    4.28,   -1.51,    4.61,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,      34,     2.4,      54,      49,  526.20,
2168,2021-10-04,,    0.03,-99.9,    17.4,    27.6,     7.6,    18.3,   0.000,     5.6,     7.5,     4.4,-99.9,     6.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.1,    21.5,    24.7,    23.5,    25.1,    20.5,    21.2,    24.6,    23.8,    25.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.4,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.66,    5.42,    4.20,   -1.58,    4.80,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     346,     3.1,      50,      49,  495.60,
2168,2021-10-05,,    0.03,-99.9,    16.9,    29.1,     9.6,    20.1,   0.000,     4.1,     7.2,     3.8,-99.9,     5.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.1,    22.4,    25.4,    23.9,    24.9,    21.4,    22.1,    25.6,    24.4,    25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.2,    -1.4,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    4.08,    5.31,    3.98,   -1.51,    4.56,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,      42,     2.9,      49,      49,  482.60,
2168,2021-10-06,,    0.03,-99.9,    24.5,    29.9,    10.8,    21.5,   0.000,     3.4,     6.6,     4.5,-99.9,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    23.7,    23.7,    25.6,    24.2,    24.9,    23.7,    23.6,    25.4,    24.7,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.2,     0.2,     0.1,    -1.8,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.80,    5.06,    4.23,   -1.20,    4.76,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,     141,     4.4,      25,      49,  442.10,
2168,2021-10-07,,    0.03,-99.9,    14.1,    29.6,    14.0,    22.0,   0.000,     2.6,     5.7,     4.3,-99.9,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.7,    23.5,    26.4,    24.9,    24.9,    22.2,    23.2,    26.6,    25.2,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.6,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.55,    4.69,    4.14,   -1.38,    4.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     192,     4.8,      58,      50,  494.60,
2168,2021-10-08,,    0.03,-99.9,    14.6,    30.6,     9.2,    19.5,   0.000,     1.8,     5.3,     4.8,-99.9,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.5,    22.4,    25.6,    24.9,    24.9,    20.9,    22.2,    25.7,    25.3,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.9,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.26,    4.54,    4.36,   -1.20,    4.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     160,     4.5,      42,      49,  477.70,
2168,2021-10-09,,    0.03,-99.9,    17.2,    31.4,     9.8,    20.7,   0.000,     2.5,     5.5,     4.3,-99.9,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.9,    22.8,    25.4,    24.9,    24.9,    21.3,    22.7,    25.6,    25.2,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.9,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.50,    4.63,    4.14,   -1.20,    4.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,     156,     4.3,      47,      49,  446.90,
2168,2021-10-10,,    0.03,-99.9,    18.9,    31.8,    12.4,    22.4,   0.000,     1.1,     4.8,     4.3,-99.9,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    21.9,    23.7,    25.9,    24.9,    24.9,    22.2,    23.4,    25.8,    25.1,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.6,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.02,    4.35,    4.14,   -1.37,    4.76,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.72,    3.94,     186,     7.4,      46,      49,  500.80,
2168,2021-10-11,,    0.03,-99.9,     8.4,    24.4,     8.1,    17.7,   0.000,     2.0,     4.6,     4.7,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.8,    20.1,    24.7,    24.9,    24.9,    17.4,    19.8,    24.7,    25.2,    24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.6,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.34,    4.26,    4.29,   -1.37,    4.60,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.69,    3.93,     272,     8.9,      47,      49,  497.30,
2168,2021-10-12,,    0.03,-99.9,    19.7,    26.5,     1.9,    17.0,   0.000,     2.7,     4.2,     4.4,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    20.9,    21.9,    23.7,    24.2,    24.9,    21.2,    21.8,    23.5,    24.6,    24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.5,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.56,    4.10,    4.19,   -1.51,    4.60,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.74,    3.94,     190,    11.4,      36,      49,  491.90,
2168,2021-10-13,,    0.03,-99.9,     9.9,    27.0,     9.9,    19.0,   0.000,     1.2,     4.2,     4.3,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.3,    19.7,    23.0,    23.9,    24.7,    16.9,    19.3,    23.1,    24.4,    24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.5,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.06,    4.10,    4.13,   -1.51,    4.60,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.69,    3.94,     215,    14.9,      40,      49,  401.70,
2168,2021-10-14,,    0.03,-99.9,     9.7,    22.8,     1.4,    12.6,   0.000,     1.4,     3.8,     3.4,-99.9,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    15.5,    18.4,    22.1,    23.3,    24.7,    16.1,    18.2,    22.2,    23.8,    24.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.2,    -1.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.14,    3.98,    3.83,   -1.71,    4.47,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.93,     195,     5.4,      50,      48,  475.20,
2168,2021-10-15,,    0.03,-99.9,     5.6,    23.1,     5.6,    14.9,   0.000,     1.1,     3.9,     4.4,-99.9,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    14.6,    18.0,    21.7,    22.8,    24.4,    15.3,    17.9,    21.7,    23.3,    24.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.1,     0.1,    -1.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.04,    3.99,    4.19,   -1.72,    4.70,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.70,    3.93,     183,     8.4,      36,      49,  479.80,
2168,2021-10-16,,    0.03,-99.9,     4.3,    22.6,    -0.5,    11.4,   0.000,     1.5,     3.2,     4.3,-99.9,     5.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    13.5,    17.0,    21.3,    22.1,    24.2,    14.2,    16.7,    21.3,    22.7,    24.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.18,    3.74,    4.15,   -1.87,    4.77,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.69,    3.93,       3,     3.6,      32,      48,  480.30,
2168,2021-10-17,,    0.03,-99.9,    14.9,    22.9,     1.8,    13.7,   0.000,     0.3,     3.4,     4.2,-99.9,     4.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.3,    18.8,    20.9,    21.7,    23.9,    17.6,    18.5,    21.0,    22.3,    24.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.1,     0.1,    -1.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.79,    3.83,    4.10,   -2.04,    4.36,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.73,    3.94,      64,     5.3,      24,      48,  464.30,
2168,2021-10-18,,    0.03,-99.9,    15.2,    25.7,     4.9,    16.1,   0.000,     0.3,     2.7,     4.3,-99.9,     5.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    18.6,    20.1,    21.9,    21.7,    23.7,    19.0,    20.0,    22.1,    22.2,    23.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.2,     0.1,    -1.1,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.79,    3.56,    4.15,   -2.04,    4.44,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.72,    3.94,     192,     3.4,      47,      49,  445.10,
2168,2021-10-19,,    0.03,-99.9,    18.1,    27.5,    11.6,    19.2,   0.000,     1.5,     3.2,     4.7,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.9,    20.3,    22.4,    22.1,    23.7,    18.4,    20.0,    22.5,    22.4,    23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.1,     0.1,    -1.4,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.17,    3.75,    4.29,   -1.72,    4.63,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.72,    3.94,     176,     7.6,      35,      49,  449.80,
2168,2021-10-20,,    0.03,-99.9,     7.5,    25.4,     7.5,    17.7,   0.000,     0.2,     2.7,     4.1,-99.9,     5.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.5,    19.5,    22.4,    22.1,    23.5,    17.2,    19.3,    22.4,    22.5,    23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.1,     0.1,    -1.3,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.77,    3.57,    4.07,   -1.72,    4.63,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.70,    3.94,     198,     7.6,      55,      49,  458.00,
2168,2021-10-21,,    0.03,-99.9,    10.8,    26.4,     2.9,    14.6,   0.000,     0.0,     2.8,     4.1,-99.9,     5.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    16.8,    19.5,    22.4,    21.9,    23.3,    17.4,    19.2,    22.3,    22.4,    23.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.1,     0.1,    -1.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    2.65,    3.60,    4.07,   -1.87,    4.69,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.70,    3.94,      43,     3.1,      41,      49,  459.80,
2168,2021-10-22,,    0.03,-99.9,    10.0,    28.5,     3.8,    16.0,   0.000,     1.0,     2.8,     4.5,-99.9,     4.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    17.5,    19.9,    22.6,    21.7,    23.3,    18.2,    19.8,    22.5,    22.4,    23.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     0.1,     0.1,     0.1,    -1.2,     0.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,    3.02,    3.62,    4.21,   -1.87,    4.38,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   12.71,    3.94,      20,     3.1,      41,      49,  451.50,
